Predict,Round,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
1.52E-13,0,0,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,1
0.999976158,1,1,5,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1
0.001204896,0,0,4,0,4,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
1.05E-05,0,0,0,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
0.000305964,0,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1
1.46E-06,0,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
0.002025838,0,0,2,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
9.48E-11,0,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
2.03E-05,0,0,0,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
1.99E-12,0,0,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
4.31E-07,0,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,1
0.999998808,1,1,5,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1
2.98E-11,0,0,5,2,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
2.15E-11,0,0,5,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3
5.99E-06,0,0,2,0,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0
0.003577956,0,0,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,4,5
1.62E-06,0,0,2,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1
7.72E-12,0,0,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
1.30E-10,0,0,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
0.999992847,1,1,2,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5
8.10E-05,0,0,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
0.999830246,1,1,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5
1.79E-05,0,0,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
5.72E-13,0,0,5,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
1.16E-16,0,0,2,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4
5.82E-14,0,0,5,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
4.24E-11,0,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,1
3.11E-12,0,0,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
2.65E-07,0,0,2,0,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1
1.72E-06,0,0,5,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
0.999998689,1,1,5,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,1
7.37E-13,0,0,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
0.000761514,0,0,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5
0.00027742,0,0,5,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
2.77E-05,0,0,0,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
9.60E-13,0,0,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1
6.76E-11,0,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
4.15E-10,0,0,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
5.48E-08,0,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4
0.000145339,0,0,2,0,3,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5
0.001332563,0,0,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,5,5
0.000165954,0,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
0.000259334,0,0,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
3.09E-05,0,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
9.75E-10,0,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
3.50E-12,0,0,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
3.08E-10,0,0,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
2.54E-08,0,0,5,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1
5.02E-05,0,0,2,2,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
0.999999046,1,1,5,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1
1.30E-06,0,0,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
9.05E-10,0,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
0.000320099,0,0,5,2,9,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
4.07E-10,0,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
0.000444658,0,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
3.93E-07,0,0,5,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,5,0
1.04E-05,0,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
1.07E-06,0,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
6.94E-11,0,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1
4.30E-09,0,0,5,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
0.001233784,0,0,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
0.999997854,1,1,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1
9.01E-05,0,0,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
0.002437179,0,0,5,0,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
1.02E-11,0,0,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
0.999999881,1,1,5,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
0.000925581,0,0,5,2,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
1.37E-11,0,0,5,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,3
2.18E-06,0,0,5,0,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
0.000789675,0,0,2,2,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
2.07E-06,0,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
0.000148745,0,0,2,0,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0
2.56E-09,0,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
6.63E-11,0,0,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
9.94E-09,0,0,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4
2.49E-05,0,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
3.78E-11,0,0,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3
0.99998796,1,1,5,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
0.000232671,0,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
3.24E-11,0,0,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
0.99997735,1,1,5,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5
0.001741451,0,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
4.42E-06,0,0,0,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
1.37E-10,0,0,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
1.25E-06,0,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
2.85E-07,0,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,5,0
1.48E-10,0,0,5,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,1
8.70E-05,0,0,0,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1
0.000695466,0,0,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
3.57E-05,0,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
2.38E-10,0,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
3.99E-11,0,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1
3.24E-10,0,0,5,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
0.000218981,0,0,2,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
6.18E-06,0,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
1.44E-08,0,0,5,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1
2.47E-06,0,0,5,0,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2.95E-12,0,0,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
6.46E-09,0,0,2,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1
0.000575341,0,0,5,0,4,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,5,5
1.15E-05,0,0,2,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
3.69E-14,0,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4
4.97E-11,0,0,0,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
3.60E-10,0,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
1.08E-08,0,0,5,3,9,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,4
0.000713039,0,0,4,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
6.40E-13,0,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
0.999999285,1,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5
4.33E-15,0,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
3.75E-11,0,0,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1
1.82E-08,0,0,5,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1
2.35E-07,0,0,5,0,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
0.000307075,0,0,2,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
2.24E-14,0,0,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4
1.70E-10,0,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
0.003355175,0,0,2,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5
8.68E-16,0,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
8.75E-05,0,0,5,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
1.59E-12,0,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
8.56E-08,0,0,5,0,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1
3.80E-15,0,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,1
5.14E-05,0,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
2.77E-10,0,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
8.09E-05,0,0,4,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,5,5
9.27E-10,0,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
0.000225168,0,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1
0.000193447,0,0,4,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
8.45E-07,0,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
9.23E-07,0,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1
1.68E-11,0,0,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
0.999997973,1,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5
4.18E-08,0,0,5,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1
1.52E-10,0,0,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
2.71E-11,0,0,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
1.66E-06,0,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,5,0
0.999970555,1,1,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5
1.37E-06,0,0,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,4
1.49E-07,0,0,5,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1.09E-05,0,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
7.70E-12,0,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
4.37E-11,0,0,0,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3
1.80E-05,0,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
9.78E-12,0,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
0.00025834,0,0,5,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
3.75E-12,0,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
1.02E-06,0,0,5,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
3.81E-06,0,0,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
8.21E-06,0,0,5,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
0.000321343,0,0,5,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5
0.999967575,1,1,5,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
2.93E-05,0,0,0,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
1.55E-11,0,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
0.999981284,1,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5
5.64E-05,0,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
4.15E-05,0,0,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
6.87E-05,0,0,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
2.35E-06,0,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
1.23E-10,0,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
1.99E-09,0,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
2.88E-07,0,0,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4
1.33E-10,0,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
6.86E-08,0,0,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1
4.58E-09,0,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4
2.39E-08,0,0,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
0.999985456,1,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1
1.65E-11,0,0,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
5.56E-07,0,0,5,0,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
0.999976873,1,1,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5
9.03E-06,0,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
7.76E-06,0,0,2,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
0.000424078,0,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
4.09E-11,0,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
0.999993086,1,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
2.07E-06,0,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
4.81E-06,0,0,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
0.004744221,0,0,5,2,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
4.17E-13,0,0,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4
1.05E-11,0,0,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
1.89E-05,0,0,5,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
0.001141232,0,0,2,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
4.74E-11,0,0,5,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
4.90E-09,0,0,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,1
4.51E-05,0,0,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
0.001044674,0,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
0.000270263,0,0,2,2,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
1.87E-10,0,0,0,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
4.39E-05,0,0,5,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
8.49E-07,0,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
6.68E-07,0,0,0,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
4.07E-13,0,0,5,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
0.000190375,0,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
0.000223617,0,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
3.56E-14,0,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,4
3.29E-05,0,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
0.000107856,0,0,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
7.85E-07,0,0,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,1
1.45E-05,0,0,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
3.75E-07,0,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1
0.002890276,0,0,0,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
1.01E-06,0,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,5,0
6.45E-06,0,0,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
0.000145403,0,0,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
1.29E-05,0,0,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
3.79E-06,0,0,5,0,9,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
3.67E-06,0,0,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
3.52E-08,0,0,5,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1
4.81E-11,0,0,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1
0.000675999,0,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
1.26E-14,0,0,2,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,4
1.44E-12,0,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4
1.17E-10,0,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
1.12E-09,0,0,2,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,1
2.20E-09,0,0,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
1.17E-12,0,0,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
0.000855804,0,0,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
1.68E-11,0,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,1
7.60E-11,0,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
1.84E-05,0,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
4.73E-06,0,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
6.26E-16,0,0,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
5.55E-06,0,0,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
1.57E-11,0,0,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
3.91E-05,0,0,2,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
0.000138301,0,0,4,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
0.000249583,0,0,2,2,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
0.000304726,0,0,2,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
3.96E-05,0,0,5,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5
4.31E-11,0,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
0.004145427,0,0,5,2,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
5.68E-05,0,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
6.63E-11,0,0,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
0.000122374,0,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
5.60E-05,0,0,2,2,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
0.000690321,0,0,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,5,5
0.000336741,0,0,2,2,8,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
2.49E-13,0,0,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1
2.09E-05,0,0,5,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
6.88E-05,0,0,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5
2.29E-08,0,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4
6.25E-14,0,0,5,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4
2.06E-05,0,0,2,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
0.999948025,1,1,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1
0.99945277,1,1,5,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
5.00E-08,0,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
1.63E-14,0,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
3.75E-12,0,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
4.49E-05,0,0,2,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1
3.94E-13,0,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,1
4.40E-11,0,0,5,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1
0.000112847,0,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
4.47E-11,0,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
1.08E-11,0,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
5.00E-05,0,0,5,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
